Заказ;ДЕТСКОЕ ПИТАНИЕ;ЖЕНСКИЕ ШТУЧКИ;ИГРУШКИ;КАНЦТОВАРЫ, КНИГИ, ДИСКИ;КОСМЕТИКА/ГИГИЕНА;КРУПНОГАБАРИТНЫЙ ТОВАР;ОБУВЬ;ПОДГУЗНИКИ;СОПУТСТВУЮЩИЕ ТОВАРЫ;ТЕКСТИЛЬ, ТРИКОТАЖ;ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;ТОВАРЫ ДЛЯ ЖИВОТНЫХ;ТОВАРЫ ДЛЯ КОРМЛЕНИЯ
4012229_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4012234_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012238_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4012244_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4012252_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012255_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012275_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012289_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4012293_TR;68;0;2;3;2;0;0;1;0;0;0;0;0
4012299_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4012304_TR;0;0;1;0;0;0;1;0;0;1;0;0;0
4012305_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4012318_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4012331_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4012337_TR;0;0;5;0;1;0;0;0;0;0;0;0;0
4012343_TR;10;0;0;0;0;0;0;2;0;0;0;0;0
4012348_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012352_TR;0;0;5;0;0;0;0;0;0;0;0;0;0
4012353_TR;0;0;2;0;0;0;0;0;0;1;0;0;0
4012365_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4012371_TR;0;0;2;0;0;3;0;0;0;1;0;0;3
4012377_TR;0;0;1;0;0;0;0;0;0;2;0;0;0
4012383_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4012430_TR;0;0;1;0;0;0;0;2;0;0;0;0;0
4012433_TR;0;0;0;0;0;0;2;0;0;0;0;0;0
4012448_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012466_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4012484_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4012487_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012505_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4012509_TR;0;0;0;0;0;0;2;0;0;1;0;0;0
4012520_TR;0;0;2;0;0;0;1;0;0;0;0;0;0
4012526_TR;0;0;0;0;0;0;4;0;0;1;0;0;0
4012532_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4012547_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4012561_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4012587_TR;0;0;0;0;0;0;0;2;0;6;0;0;0
4012589_TR;0;0;0;0;11;0;0;0;0;0;0;0;10
4012595_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4012600_TR;0;0;0;0;0;1;0;3;0;0;0;0;0
4012613_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4012617_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4012629_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4012635_TR;0;0;6;0;0;0;0;0;0;0;0;0;0
4012640_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012646_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4012666_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012682_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4012689_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4012701_TR;0;0;0;0;4;0;0;0;0;0;0;0;0
4012760_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4012763_TR;0;0;0;0;0;0;2;0;0;0;0;0;0
4012780_TR;0;0;1;0;0;0;1;0;0;0;0;2;0
4012786_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4012802_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012827_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012851_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4012856_TR;0;0;2;0;0;1;0;0;0;0;0;0;0
4012858_TR;0;0;0;0;0;0;0;0;0;6;0;0;0
4012862_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012877_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4012880_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4012892_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4012894_TR;0;0;1;0;0;0;0;1;0;0;0;0;0
4012912_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4012935_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4012939_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012941_TR;0;0;5;0;0;0;0;0;0;0;0;0;0
4012964_TR;0;0;0;0;0;0;0;8;0;0;0;0;0
4012979_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4012983_TR;0;0;5;4;0;0;0;0;0;0;0;0;0
4012989_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4012999_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
4013001_TR;0;0;1;0;1;2;2;1;0;3;0;0;1
4013013_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013015_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4013027_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013037_TR;0;0;0;2;0;0;0;0;0;0;0;0;0
4013061_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013063_TR;0;0;0;0;0;1;0;1;0;2;0;0;0
4013078_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013091_TR;7;0;0;0;2;0;0;3;0;0;0;0;0
4013099_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4013102_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013103_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4013105_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013109_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013111_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4013129_TR;29;0;0;0;0;0;0;0;0;0;0;0;0
4013141_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013151_TR;0;0;2;7;3;1;0;0;0;0;0;0;0
4013165_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4013177_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013195_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013198_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013239_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4013259_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4013273_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013288_TR;0;0;0;0;5;0;0;0;0;0;0;0;0
4013295_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4013319_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013324_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013330_TR;0;0;1;0;0;1;0;0;0;0;0;0;0
4013331_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013345_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013348_TR;0;0;1;0;0;0;1;0;0;3;0;0;0
4013350_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013357_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4013379_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013381_TR;0;0;0;0;0;0;0;0;0;2;0;0;3
4013387_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4013414_TR;0;0;0;0;8;2;0;4;0;0;0;0;3
4013419_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013421_TR;0;0;0;6;0;0;0;1;0;0;0;0;0
4013426_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013444_TR;1;0;0;0;0;0;0;0;0;0;0;0;0
4013451_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013456_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013462_TR;0;0;0;0;1;1;0;3;0;3;0;0;4
4013475_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4013483_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013486_TR;12;0;0;0;0;0;0;0;0;0;0;0;0
4013498_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013501_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013507_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013515_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013517_TR;0;0;0;0;0;3;0;0;0;0;0;0;0
4013527_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013529_TR;0;0;0;0;0;0;0;0;0;0;0;1;0
4013539_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013543_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013552_TR;2;0;0;0;0;0;2;0;0;0;0;0;0
4013555_TR;0;0;4;0;0;0;0;0;0;2;0;0;0
4013561_TR;0;0;0;0;0;1;0;2;0;2;0;0;0
4013563_TR;0;0;0;0;0;0;0;0;0;0;0;0;3
4013565_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013573_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013576_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013577_TR;0;0;0;0;0;0;1;0;0;1;0;0;0
4013582_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4013588_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4013596_TR;0;0;1;1;0;0;0;0;0;0;0;0;0
4013600_TR;0;0;1;0;0;0;0;3;0;0;0;0;1
4013614_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013618_TR;0;0;2;1;1;0;0;0;0;0;0;0;0
4013624_TR;0;0;0;0;1;1;0;0;0;0;0;0;1
4013630_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4013642_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013654_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4013660_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013662_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013667_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013669_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013675_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013679_TR;0;0;1;0;0;0;1;0;0;0;0;0;0
4013680_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013692_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013702_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013717_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4013720_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4013734_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013752_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013757_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4013768_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013770_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013774_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013799_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4013819_TR;0;0;2;0;0;0;0;0;0;0;0;0;1
4013825_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013829_TR;0;0;12;0;0;0;0;0;0;0;0;0;0
4013843_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4013848_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4013859_TR;0;0;0;0;0;0;0;2;0;10;0;0;0
4013867_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013877_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4013889_TR;0;0;0;0;3;0;0;0;0;0;0;0;0
4013895_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4013897_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013907_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4013913_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4013924_TR;0;0;0;0;0;0;2;0;0;1;0;0;0
4013974_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013978_TR;0;0;0;0;0;0;0;0;0;5;0;0;1
4013986_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4013993_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4013996_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4014002_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4014005_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014015_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014017_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4014023_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4014028_TR;0;0;1;0;0;0;0;0;0;6;0;0;0
4014032_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014038_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014041_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014057_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014059_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4014076_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
4014082_TR;0;0;0;0;0;0;0;0;0;10;0;0;0
4014092_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4014097_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014105_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4014112_TR;0;0;0;0;1;1;0;1;0;0;0;0;0
4014129_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014134_TR;0;0;0;0;0;0;0;0;0;0;0;1;0
4014152_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4014159_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014173_TR;0;0;16;0;0;0;0;0;0;0;0;0;0
4014177_TR;0;0;4;0;0;0;0;0;0;0;0;0;0
4014184_TR;0;0;0;0;0;0;2;0;0;0;0;0;0
4014191_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4014196_TR;0;0;2;0;0;0;1;0;0;0;0;0;0
4014224_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014233_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014256_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4014257_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014263_TR;0;0;1;0;0;0;0;0;1;0;0;0;0
4014272_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014278_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4014281_TR;0;0;0;0;0;1;0;0;0;1;0;0;0
4014284_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4014290_TR;0;0;1;0;0;0;1;2;0;4;0;0;0
4014297_TR;0;0;0;0;0;0;2;0;0;0;0;0;0
4014302_TR;0;0;1;2;0;0;0;0;0;0;0;0;0
4014315_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014328_TR;1;0;0;0;0;0;0;0;0;0;0;0;0
4014333_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4014335_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4014341_TR;0;0;2;0;0;0;0;1;0;0;0;0;0
4014347_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014362_TR;9;0;1;0;0;0;0;0;0;0;0;0;0
4014369_TR;0;0;0;0;0;0;2;0;0;0;0;0;0
4014374_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014380_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4014382_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4014389_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014394_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014424_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4014447_TR;0;0;0;0;0;2;0;0;0;0;0;0;3
4014452_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4014458_TR;0;0;0;0;0;0;1;0;0;1;0;0;0
4014470_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4014471_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4014478_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014479_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014482_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014484_TR;0;0;7;0;0;0;0;0;0;0;0;0;0
4014496_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014501_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014503_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014506_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014518_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4014524_TR;0;0;3;0;0;0;0;1;0;0;0;0;0
4014526_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014536_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014543_TR;5;0;6;0;0;0;0;0;0;0;0;0;0
4014548_TR;0;0;0;0;0;0;0;0;0;8;0;0;0
4014551_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014563_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014573_TR;0;0;0;0;0;0;0;0;1;0;0;0;0
4014575_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4014581_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014590_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4014596_TR;0;0;4;0;0;0;0;0;0;0;0;0;0
4014597_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
4014610_TR;0;0;0;2;0;0;0;0;0;0;0;0;0
4014615_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4014617_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014621_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014622_TR;0;0;0;0;0;3;0;0;0;0;0;0;6
4014626_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4014627_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014628_TR;0;0;1;0;0;0;0;0;0;3;0;0;0
4014629_TR;0;0;0;0;0;1;0;0;0;1;0;0;0
4014638_TR;0;0;1;0;0;0;3;0;0;0;0;0;0
4014646_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4014652_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4014653_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014656_TR;0;0;0;0;0;0;2;0;0;5;0;0;0
4014663_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4014674_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014682_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4014692_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4014694_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4014703_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014710_TR;1;0;1;0;0;0;0;0;0;0;0;0;0
4014718_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4014758_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014771_TR;0;0;0;0;0;0;1;0;0;1;0;0;0
4014779_TR;0;0;0;0;0;0;0;0;0;3;0;1;0
4014801_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4014806_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014812_TR;0;0;0;0;0;0;1;0;0;1;0;0;0
4014814_TR;0;0;0;0;0;0;1;0;0;3;0;0;0
4014820_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4014827_TR;15;0;0;0;0;0;0;0;0;0;0;0;0
4014836_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014839_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4014845_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014867_TR;0;0;5;0;0;0;0;0;0;0;0;0;0
4014871_TR;0;0;0;0;0;0;3;0;0;2;0;0;0
4014878_TR;0;0;0;0;0;0;2;0;0;1;0;0;1
4014916_TR;0;0;4;1;0;0;0;0;0;0;0;0;0
4014922_TR;0;0;0;0;2;1;0;0;0;0;0;0;1
4014931_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
4014941_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4014945_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4014947_TR;0;0;6;0;0;0;0;0;0;0;0;0;0
4014962_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4014964_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014973_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014974_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4014975_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014976_TR;0;0;0;0;0;0;2;0;0;1;0;0;0
4014982_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4014987_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4014999_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015000_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4015006_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4015016_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4015028_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4015059_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015071_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4015082_TR;0;0;3;0;3;0;0;0;0;0;0;0;2
4015100_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015112_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4015117_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4015119_TR;10;0;1;0;0;0;0;0;0;1;0;0;0
4015121_TR;2;0;0;0;0;0;0;0;0;0;0;0;0
4015142_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015148_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015151_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015160_TR;0;0;0;2;0;0;0;0;0;0;0;0;0
4015185_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4015187_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4015191_TR;0;0;2;2;0;0;3;0;0;3;0;0;0
4015197_TR;0;0;1;0;0;2;0;0;0;0;0;0;0
4015209_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015219_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015223_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015244_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015245_TR;0;0;0;0;1;0;1;0;0;4;0;0;0
4015253_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4015258_TR;0;0;0;0;0;0;3;0;0;3;0;0;0
4015300_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4015304_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015305_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4015310_TR;2;0;0;0;0;0;0;0;0;0;0;0;0
4015315_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4015323_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4015335_TR;0;0;0;0;1;0;0;5;0;0;0;0;0
4015340_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4015358_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4015397_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4015401_TR;1;0;0;0;0;0;0;0;0;0;0;0;0
4015427_TR;0;0;0;1;0;0;0;2;0;1;0;0;0
4015433_TR;2;0;1;0;9;0;0;0;0;0;0;0;3
4015436_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4015454_TR;0;0;0;1;3;0;0;1;0;0;0;0;0
4015456_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015460_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4015461_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015499_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4015502_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015503_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4015521_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4015552_TR;20;0;0;0;0;0;0;0;0;0;0;0;0
4015558_TR;2;0;0;0;0;0;0;0;0;0;0;0;0
4015568_TR;1;0;7;0;1;0;0;0;0;0;0;0;1
4015580_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015599_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015601_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4015607_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4015616_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4015624_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015640_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4015664_TR;0;0;0;0;1;0;0;2;0;0;0;0;0
4015671_TR;0;0;0;0;0;0;3;0;0;0;0;0;0
4015675_TR;0;0;2;0;0;0;0;0;0;3;0;0;0
4015676_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015679_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015690_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4015695_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4015705_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4015715_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015732_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015749_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015755_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4015766_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015805_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015821_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015828_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4015832_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015841_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4015856_TR;22;0;0;0;0;0;0;1;0;0;0;0;0
4015870_TR;6;0;0;0;0;0;0;0;0;1;0;0;0
4015887_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4015892_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4015898_TR;0;0;0;0;7;0;0;2;0;0;0;0;0
4015904_TR;0;0;1;0;0;1;0;0;0;0;0;0;0
4015913_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4015916_TR;0;0;0;0;0;1;0;2;0;0;0;0;0
4015922_TR;0;0;1;0;0;0;0;0;0;2;0;0;0
4015934_TR;0;0;0;0;0;0;0;0;0;0;0;1;0
4015936_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4015940_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015941_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015946_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015949_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4015951_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4015953_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4015954_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4015958_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4015961_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4015966_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
